# Every library live on Libby. Tab separated: key, name, region, kind, places.
# Written by tools/seed_libraries.py, loaded into the database at startup.
calvarychurch	Calvary Church		company
cambridgeshirelibraries	Cambridgeshire County Council	United Kingdom	public	arbury court bar hill barnwell road bassingbourn book cafe bottisham access point brampton buckden burwell cambourne cambridge schools chatteris cherry hinton clay farm coleridge comberton coneygear cottenham crosshall junior ely fulbourn gamlingay great shelford haddenham histon huntingdon archives impington linton little downham littleport march melbourn meldreth primary milton northstowe secondary papworth ramsey rock sawston sawtry academy soham somersham ives neots stephen perse foundation swavesey vista warboys waterbeach whittlesey willingham wisbech witchford yaxley
camdenlibrary	London Borough of Camden	United Kingdom	public	highgate holborn kentish kilburn pancras square queens crescent swiss cottage hampstead
camdigital	Camarillo Public Library		public
camellia	Camellia Net Digital Catalog	AL, USA	public	abbeville adelia mcconnell russell albert scott albertville andalusia annie awbrey arab ashland athens limestone attalla etowah autauga prattville comer baldwin bay minette boaz brent centreville carl elliott chambers chelsea cherokee chilton clanton jemison maplesville choctaw gilbertown silas citronelle collinsville dekalb columbiana crossville cullman dadeville daleville daphne decatur demopolis doris stanley earle rainwater eclectic elba elberta enterprise escambia cooperative fairhope fairview fayette florala foley gadsden garden geraldine glencoe greenville butler grove hill guy hunt hamilton clyde nix hanceville harpersville harrison hartselle william bradford huie henagar hokes bluff ider jacksonville jane homes kennedy mcgraw lawrence lincoln lineville loxley lucile morgan macon tuskegee magnolia springs marion perry marjorie younce snook mccain millbrook millport monroe moon lake moundville newbern shelby odenville ohatchee orange beach oxford ozark dale parnell pelham pell phenix pub piedmont anniston calhoun rainbow rainsville red weatherford robertsdale rogersville roy downs calera russellville sardis satsuma scottsboro selma dallas southside spanish springville steele
campaspe	Shire of Campaspe		public
canadacollege	Cañada College	USA	college
canterbury	Canterbury Christ Church University	United Kingdom	college
canterburybankstownnsw	Canterbury-Bankstown Council		public	campsie chester hill earlwood greenacre lakemba padstow panania riverwood
capilano	Capilano University		college
capitalarealibrary	Capital Area Library District		public	cumberland amelia givin holly springs bosler carlisle cleve fredricksen camp hill pennsboro jeffrey anne coy shippensubrg john graham newville joseph simpson mechanicsburg new dauphin alexander family shore elizabethville johnson love madeline olewine mccormick riverfront northern hershey middletown perry bloomfield western blain marysville rye newport
cardiffuk	Cardiff Libraries		public	schools
cardiffuniversity	Cardiff University	United Kingdom	college
carersforkidsnsw	Carers for Kids NSW	Australia	company
carlalbertlibrary	Carl Albert State College	USA	college
carleton	Carleton College	USA	college
carmarthenshire	Carmarthenshire County Council		public	ammanford bedol brynaman burry port carmarthen kidwelly llandeilo llandovery llanelli llangennech llwynhendy newcastle emlyn pembrey pontyates pontyberem clears whitland
carmel	Carmel Clay Public Library	IN, USA	public
carolina	University Library at the University of North Carolina at Chapel Hill	USA	college
cascadeenergy	Cascade Energy		company
cass	Chinese Academy of Social Sciences		company
cat	Caterpillar Inc.		company
catawba	Catawba College	USA	college
cavancounty	Cavan County Libraries	Ireland	public
cbott	Central Bank of Trinidad and Tobago		company
ccbcmd	The Community College of Baltimore County		college
ccbjgwlu	CCBJGW労働組合		company	coca cola bottlers japan group labor union
ccc	Contra Costa County Library		public	antioch bay point brentwood clayton concord crockett danville dougherty station cerrito sobrante hercules kensington lafayette martinez moraga oakley orinda pinole pittsburgh pleasant hill prewett rodeo san pablo ramon walnut creek ygnacio valley
cccneb	Central Community College		college
ccfls	Crawford County Federated Library System		public	ccfls benson cambridge springs cochranton linesville margaret shontz meadville saegertown springboro stone
cclcvic	Connected Libraries	Australia	public	bunjil place clyde lounge cranbourne doveton endeavour hills hampton park
ccld	Cochise County Library District	USA	public	alice woods sunizona benson copper queen douglas elfrida elsie hogan huachuca jimmie libhart myrtle kraft portal sierra vista sunsites tombstone
ccls	Chautauqua-Cattaraugus Library System		public	ahira hall alexander findley allegany anderson lee silver creek ashville bemus point blount cassadaga clymer french darwin barker delevan yorkshire dunkirk ellicottville ellington farman falconer fluvanna gowanda hazeltine james prendergast kennedy king lakewood mary seymour mayville little valley myers olean patterson randolph ripley salamanca sherman sinclairville smith sni
ccnn	Centro Cultural Nicaraguense Norteamericano		company
ccphiladelphia	Community College of Philadelphia	USA	college
ccpl	Cuyahoga County Public Library		public	bay beachwood bedford berea brecksville brook park brooklyn chagrin falls fairview garfield heights gates mills independence maple mayfield metrohealth point middleburg olmsted royalton orange parma powers snow richmond solon euclid lyndhurst strongsville warrensville
ccrc	Child Care Resource Center		company
ccri	Community College of Rhode Island	USA	college
ccsa	Centro Cultural Salvadoreno Americano		company
ccslibrary	College for Creative Studies	USA	college
cea	Creative Economy Agency	Thailand	company
ced	North Carolina State University - College of Education	USA	college
cefls	Clinton Essex Franklin Library System	USA	public	akwesasne ausable forks belden noble black watch cef champlain chateaugay chazy dannemora dodge elizabethtown goff nelson hammond keene valley keeseville lake placid malone wead mooers paine peru plattsburgh rouses point sarah munsil saranac schroon sherman wadhams wells westport wilmington cooper
cegepheritageco	Cégep Heritage College	Canada	college
cegeplimoilou	Cégep Limoilou	Canada	college
cegepvicto	Cégep de Victoriaville		college
centennialcollege	Centennial College	Canada	college
centierbank	Centier Bank		company
centralagencies	Central Agencies Library	New Zealand	company
centralcoast	Central Coast Library Service	Australia	public
centraleu	Central European University	USA	college
centralpalibraries	Central PA Libraries		public	hall holt historical museum clearfield curwensville dubois joseph elizabeth shaw juniata mifflin kishacoquillas schlow region
centralqld	Central Queensland Libraries Digital Consortia	Australia	public	gladstone livingstone shire rockhampton
centralwestzone	Central West Zone	Australia	public	big sky brewarrina lightning ridge moree walgett broken hill blayney canowindra cowra forbes manildra molong orange gunnedah lithgow learning macquarie mendooran baradine binnaway coolah coonabarabran dubbo dunedoo narromine trangie wellington
centrocultural	Centro Cultural Costarricense Norteamericano	USA	company
centrovenezolanoamericano	Centro Venezolano Americano		college
ceredigionuk	Ceredigion County Libraries		public
cerris	Cerris		company
cesa	Colegio de Estudios Superiores de Administracion	Colombia	college	cesa
cf	College of Central Florida	USA	college
cfbc	Champion Forest Baptist Church		company
cfc	Canadian Forces College	Canada	college
cfwpl	Cedar Falls and Waterloo Public Libraries	IA, USA	public
chabotlibrary	Chabot College	USA	college
charlestoncounty	Charleston County Public Library System		public	baxter patrick james island bees ferry ashley dorchester road edisto folly beach hurd andrews john dart johns keith summey mcclellanville pleasant otranto poe sullivans pauls hollywood wando
charlestonlibrarysociety	Charleston Library Society		company
chart	Chart Academy		college
charteredaccountantsanz	Chartered Accountants Australia and New Zealand		company
chcbl	Chattanooga Public Library		public	downtown eastgate northgate
chelsea	Chelsea Library	Canada	public
chesapeake	Chesapeake Public Library System		public	clarence cuffee greenbrier indian river major hillard russell norfolk
chester	Chester County Library System		public	atglen avon grove springs coatesville downington easttown henrietta hankin honey brook kennett malvern oxford paoli parkesburg phoenixville spring tredyffrin
chesterfield	Chesterfield Public Library	USA	public	bon air chester downloadable digital clover hill enon ettrick matoaca laprade meadowdale midlothian
chesteruni	University of Chester		college
childrens	Children's Medical Center		company
chinookarch	Chinook Arch Regional Library System	Canada	public	arrowwood barnwell cardston jim mary kearl carmangay champion headquarters claresholm coaldale coutts crowsnest pass macleod glenwood granum grassy lake hays kainai lethbridge crossings lomond magrath milk river milo nanton thelma fanning picture butte pincher creek raymond stavely stirling theodore brandley taber vauxhall vulcan warner wrentham
chipublib	Chicago Public Library		public	albany park altgeld archer heights austin irving avalon back yards beverly bezazian blackstone brainerd brighton bucktown wicker budlong woods canaryville bee lawn chinatown clearing coleman daley richard douglass dunning edgebrook edgewater gage galewood mont clare garfield ridge greater grand crossing hall harold washington hegewisch humboldt independence jefferson jeffery manor kelly king legler lincoln belmont little logan square lozano manning mayfair mckinley merlo greenwood near pulaski northtown oriole portage cragin pullman roden rogers roosevelt scottsdale sherman shore sulzer thurgood marshall toman uptown vodak side walker water works avenue englewood whitney young woodson wrightwood ashburn
chiryucity	Chiryu City Library	Japan	public
chl	Central Highlands Regional Library	Australia	public	ararat avoca bacchus marsh ballarat beaufort clunes creswick daylesford hamilton maryborough sebastopol trentham wendouree
chplnj	Cherry Hill Public Library		public
christianlib	Christian Library Consortium		company	american baptist calvary chapel bible concordia irvine crandall nelson new andrews pacific rim taylor
christianlifeed	Christian Life College	USA	college	hogue
christianrecord	Christian Record Services for the Blind		company
christiecommunitylibrary	Christie Community Library		public
chsfl	Children's Home Society of Florida	USA	company
cia	Cleveland Institute of Art	USA	college
ciccc	Cornerstone International Community College in Canada		college
cimoperation	CIM Operations PTY LTD		company	cimoperation
cincinnatilibrary	Cincinnati & Hamilton County Public Library		public	anderson avondale blue ash bond hill cheviot clifton corryville covedale deer park delhi downtown elmwood place forest green greenhills groesbeck harrison hyde lincoln loveland madeira madisonville mariemont miami monfort heights healthy washington northside norwood oakley pleasant ridge price reading sharonville bernard symmes walnut hills end westwood wyoming
cinfin	Cincinnati Insurance Co		company
citrus	Citrus County Library System		public	ridge coastal region floral homosassa lakes
city	City St George’s, University of London	United Kingdom	college
city-susaki	Susaki City Library	Japan	public
cityofdarwin	City of Darwin	Australia	public	casuarina digital karama nightcliff
